TESTING PARAMETERS,POWER SUPPLY VOLTAGE,CURRENT,FREQUENCY,NOISE LEVEL,OPERATING VOLTAGE RANGE
259600,13.11,2.08,370,107.86,6.04
259700,13.11,2.08,370,107.88,6.07
259800,13.09,2.08,366,107.07,6.05
259900,13.11,2.09,368,104.78,6.06
259950,13.1,2.11,370,107.75,6.02
260000,13.12,2.09,366,107.16,6.05
260100,13.11,2.09,368,106.99,6.04
260200,13.12,2.1,368,105.08,6.03
260300,13.09,2.09,364,105.41,6.07
260400,13.11,2.1,368,104.23,6.03
260500,13.12,2.09,372,103.85,6.07
260600,13.14,2.1,374,104.35,6.97
260700,13.11,2.1,370,104.31,6.68
260800,13.1,2.09,368,104.27,6.08
260900,13.11,2.1,370,104.24,6.09
261000,13.12,2.1,372,103.97,6.01
261100,13.11,2.11,372,103.89,6.12
261200,13.1,2.1,374,103.95,6.09
261300,13.1,2.1,370,104.39,6.06
261400,13.1,2.1,370,103.7,6.03
261500,13.11,2.1,366,104.62,6.73
261600,13.11,2.1,368,103.88,6.06
261700,13.11,2.1,372,104.77,6.02
261800,13.12,2.1,362,104.14,6.09
261900,13.12,2.1,360,104.93,6.03
262000,13.07,2.1,362,104.77,6.06
262100,13.1,2.1,358,105.78,6.05
262200,13.1,2.1,370,106.52,6.05
262300,13.14,2.1,366,105.35,6.09
262400,13.09,2.1,370,106.46,6.01
262500,13.11,2.1,362,105.08,6.76
262600,13.14,2.11,368,104.61,6.05
262700,13.11,2.1,362,104.15,6.09
262800,13.09,2.11,366,105.54,6.05
262900,13.13,2.11,364,105.38,6.08
263000,13.12,2.11,366,105.47,6.04
263100,13.1,2.11,366,104.02,6.05
263200,13.1,2.11,318,104.96,6.12
263300,13.1,2.11,366,104.47,6.06
263400,13.12,2.11,368,105.02,6.01
263500,13.11,2.11,368,106.73,6.06
263600,13.13,2.11,370,105.43,6.74
263700,13.13,2.11,366,105.83,6.76
263800,13.12,2.12,372,104.19,6.77
263900,13.11,2.11,368,105.24,6.02
264000,13.13,2.11,372,104.22,6.08
264100,13.12,2.11,360,105.61,6.07
264200,13.13,2.11,364,104.99,6.04
264300,13.14,2.11,368,105.24,6.12
264400,13.12,2.11,364,104.57,6.05
264500,13.11,2.11,364,104.8,6.04
264600,13.13,2.11,366,105.16,6.06
264700,13.12,2.11,370,104.38,6.05
264800,13.11,2.11,366,104.54,6.01
264900,13.12,2.1,370,105.19,6.09
265000,13.12,2.1,364,105.26,6.63
265100,13.1,2.1,368,106.14,6.05
265200,13.1,2.11,368,105.54,6.05
265300,13.12,2.1,362,106.48,6.06
265400,13.13,2.09,368,106.43,6.03
265500,13.09,2.06,366,108.17,6.06
265600,13.08,2.07,366,107.73,6.05
265700,13.1,2.07,364,107.43,6.05
265800,13.1,2.06,370,106.84,6.11
265900,13.09,2.05,370,108.04,6.07
266000,13.09,2.05,358,105.64,6.08
266100,13.08,2.05,362,107.24,6.03
266200,13.07,2.05,366,106.17,6.04
266300,13.08,2.04,362,108.21,6.04
266400,13.08,2.04,362,108.36,5.98
266500,13.08,2.05,364,106.53,6.69
266600,13.08,2.03,370,108.41,5.99
266700,13.08,2.03,364,107.67,6.01
266800,13.05,2.03,368,107.1,6
266900,13.07,2.04,358,106.92,6.06
267000,13.09,2.04,362,108.2,6.03
267100,13.07,2.04,370,108.01,6.06
267200,13.06,2.04,370,106.1,6.7
267300,13.07,2.04,352,106.63,6.05
267400,13.07,2.03,356,106.84,6.03
267500,13.03,2.04,352,107.51,6
267600,13.07,2.03,360,107,5.98
267700,13.07,2.04,356,104.73,5.99
267800,13.06,2.04,346,106.06,5.98
267900,13.07,2.04,364,106.72,6.02
268000,13.05,2.03,362,108.05,6.02
268100,13.07,2.03,360,107.85,6
268200,13.06,2.04,360,107.26,6
268300,13.08,2.05,342,105.41,6.04
268400,13.07,2.05,338,105.5,5.98
268500,13.08,2.05,340,105.91,6.02
268600,13.06,2.05,320,104.29,6.02
268700,13.08,2.05,348,105.46,6.05
268800,13.09,2.04,346,107.32,6.01
268900,13.05,2.04,346,106.65,6.02
269000,13.07,2.04,358,107.17,6
269100,13.07,2.04,336,104.99,6.02
269200,13.06,2.05,336,103.99,6.91
269300,13.07,2.05,340,104.65,6.71
269400,13.07,2.04,334,105.08,6.98
269500,13.04,2.03,346,106.56,6.65
269600,13.07,2.03,324,105.02,6.05
269700,13.07,2.04,326,105.77,6.02
269800,13.1,2.03,350,105.33,6.04
269900,13.07,2.03,352,105.36,6.87
270000,13.06,2.04,316,103.96,5.97
270100,13.07,2.04,348,105.74,6.68
270200,13.08,2.03,352,106.22,6.01
270300,13.04,2.04,346,105.73,5.99
270400,13.07,2.03,346,105.09,6.69
270500,13.07,2.03,356,106.21,6.01
270600,13.08,2.03,362,105.12,5.99
270700,13.07,2.03,368,106.07,5.96
270800,13.09,2.05,346,104.36,6.92
270900,13.1,2.06,372,106.64,6
271000,13.11,2.07,366,105.81,6.01
271100,13.13,2.08,352,105.06,6.97
271200,13.11,2.09,370,105.41,6.02
271300,13.1,2.1,362,105.64,6.08
271400,13.1,2.09,372,105.8,6.02
271500,13.11,2.09,366,106.97,6.98
271600,13.11,2.09,356,106.57,6.07
271700,13.11,2.09,364,106.61,6.11
271800,13.12,2.09,364,104.85,6.09
271900,13.12,2.09,366,107.09,6.69
272000,13.1,2.08,364,107.24,6.06
272100,13.1,2.09,348,104.85,6.72
272200,13.07,2.09,358,106.07,6.01
272300,13.11,2.09,334,106.54,6.02
272400,13.11,2.09,344,105.65,6.07
272500,13.07,2.08,352,105.24,6.05
272600,13.11,2.09,364,105.9,6.09
272700,13.11,2.08,360,105.61,6.72
272800,13.11,2.08,352,106.77,6.76
272900,13.11,2.08,364,104.89,6.11
273000,13.1,2.08,364,104.18,6.12
273100,13.12,2.08,370,103.41,7.01
273200,13.09,2.08,366,105.03,6.92
273300,13.13,2.08,364,103.47,6.1
273400,13.11,2.08,366,104.06,6.04
273500,13.1,2.07,368,103.83,6.89
273600,13.11,2.08,364,104.91,6.85
273700,13.1,2.08,348,104.71,6.14
273800,13.1,2.08,348,104.23,6.68
273900,13.11,2.08,366,104.46,6.93
274000,13.09,2.07,356,104.28,6
274100,13.11,2.08,360,104.33,6.95
274200,13.11,2.08,368,103.8,6.06
274300,13.11,2.07,366,104.37,7
274400,13.1,2.08,370,104.03,6.96
274500,13.11,2.08,366,104.34,6.1
274600,13.13,2.08,366,104.33,6.97
274700,13.09,2.07,364,104.44,6.95
274800,13.12,2.08,372,103.43,6.75
274900,13.12,2.07,372,103.9,6.95
275000,13.11,2.07,358,103.95,6.05
275100,13.08,2.08,326,103.93,6.03
275200,13.13,2.09,366,103.72,6.94
275300,13.12,2.08,328,103.78,6.09
275400,13.14,2.08,350,103.63,6.07
275500,13.11,2.08,346,104.6,6.69
275600,13.12,2.09,344,104.64,6.08
275700,13.12,2.09,356,104.48,6.09
275800,13.12,2.08,364,104.84,6.93
275900,13.11,2.08,366,105.78,6.05
276000,13.1,2.08,374,105.02,6.03
276100,13.1,2.08,370,103.69,6.97
276200,13.1,2.08,342,104.58,6.08
276300,13.1,2.08,376,105.81,6.03
276400,13.1,2.08,338,104.29,6.01
276500,13.11,2.08,368,104.61,6.7
276600,13.11,2.07,354,104.63,6.06
276700,13.09,2.07,352,103.21,6
276800,13.1,2.08,358,103.96,6.05
276900,13.1,2.08,340,104.5,6.08
276973,13.1,2.08,334,105.55,6.04
277000,13.11,2.1,338,105.12,6.08
277100,13.1,2.07,350,105.57,6.69
277200,13.12,2.07,360,104.12,6.14
277300,13.1,2.07,366,105.47,6.05
277400,13.08,2.07,346,105.77,6.06
277500,13.08,2.07,342,104.1,6.09
277595,13.09,2.05,362,105.09,6.04
277600,13.1,2.1,334,106.16,6.1
277700,13.09,2.07,354,104.98,6.14
277800,13.09,2.07,344,104.65,6.11
277900,13.11,2.07,314,104.68,6.94
278000,13.11,2.07,340,103.78,6.09
278100,13.12,2.07,336,104.25,6
278200,13.1,2.08,298,105.76,6.92
278207,13.1,2.15,238,109.98,5.86
278300,13.09,2.09,346,106.19,6.04
278400,13.1,2.08,352,104.17,6.04
278500,13.09,2.08,296,105.94,6.94
278600,13.09,2.08,356,104.3,6.69
278700,13.1,2.09,376,104.51,6.06
278800,13.12,2.08,350,103.25,6.89
278900,13.1,2.08,310,103.29,6.95
279000,13.1,2.09,324,104.61,6.09
279100,13.14,2.08,350,104.77,6.27
279200,13.1,2.08,294,104.79,6.19
279300,13.09,2.07,308,103.68,6.99
279400,13.13,2.09,316,104.94,6.87
279500,13.08,2.08,332,103.7,6.86
279600,13.11,2.08,356,103.73,6.95
279700,13.11,2.08,318,104.24,6.11
279800,13.11,2.08,340,105.14,6.64
279900,13.11,2.09,230,103.74,6.89
280000,13.11,2.08,282,104.62,6.98
280100,13.12,2.07,310,104.44,6.97
280200,13.09,2.07,320,103.66,7.01
280300,13.09,2.08,244,104.48,6.09
280400,13.1,2.08,284,104.55,6.95
280500,13.13,2.06,334,104.95,7.05
280600,13.09,2.08,266,104.22,6.94
280700,13.11,2.07,288,103.88,6.91
280800,13.11,2.09,232,105.78,6.97
280900,13.1,2.07,320,105.22,6.95
281000,13.1,2.08,310,104.64,6.92
281100,13.1,2.08,298,104.3,6.04
281200,13.1,2.09,318,103.91,6.97
281300,13.12,2.08,262,103.98,6.95
281400,13.11,2.08,304,105.62,6.02
281500,13.12,2.08,314,104.63,6.96
281600,13.1,2.08,310,105.62,6.09
281700,13.12,2.09,328,104.32,6.93
281800,13.12,2.08,308,105.17,6.96
281900,13.1,2.08,280,102.76,6.92
282000,13.1,2.09,316,104.28,6.03
282100,13.11,2.09,304,104.48,6.92
282200,13.13,2.09,328,105.37,6.05
282300,13.11,2.09,312,104.92,6.04
282400,13.12,2.08,304,103.91,6.77
282500,13.13,2.1,266,103.61,6.03
282600,13.12,2.08,350,105.15,6.92
282700,13.11,2.09,292,103.83,6.96
282715,13.15,2.47,268,109.31,5.9
282800,13.13,2.25,366,104.07,6.07
282900,13.13,2.22,358,104.58,6.92
283000,13.14,2.22,358,104.54,6.97
283100,13.15,2.22,368,104.23,6.74
283200,13.11,2.21,368,104.66,6.96
283300,13.12,2.2,342,103.53,6.99
283400,13.11,2.19,344,104.22,6.97
283500,13.12,2.19,338,104.41,7.05
283600,13.09,2.18,362,103.23,6.94
283700,13.08,2.17,360,105,7
283800,13.1,2.17,350,104.09,6.98
283900,13.1,2.17,358,104.36,6.65
284000,13.1,2.17,358,104.66,7.03
284100,13.1,2.15,362,104.73,6.95
284200,13.1,2.18,366,103.82,6.92
284300,13.12,2.17,366,104.88,7.06
284400,13.12,2.17,370,105.55,6.99
284500,13.13,2.16,368,104.77,7
284600,13.11,2.16,356,104.96,6.76
284700,13.09,2.16,356,104.54,6.95
284800,13.11,2.15,360,105.72,7.04
284900,13.12,2.14,372,105.8,6.97
285000,13.1,2.15,372,105.39,7.02
285100,13.09,2.13,368,104.03,6.99
285112,13.1,2.38,330,107.15,6.12
285200,13.1,2.17,372,106.24,7
285300,13.12,2.16,370,104.26,6.88
285400,13.15,2.17,368,104.46,6.85
285500,13.1,2.16,372,104.15,6.98
285600,13.12,2.15,374,103.6,7.04
285700,13.11,2.16,368,104.94,6.97
285800,13.11,2.14,374,105.08,6.09
285900,13.11,2.14,370,106.37,6.96
286000,13.1,2.13,372,105.97,6.97
286100,13.11,2.14,372,105.66,6.75
286200,13.13,2.14,372,106.83,6.96
286300,13.1,2.15,374,105.91,6.11
286400,13.13,2.14,356,106.52,7
286500,13.11,2.14,374,105.85,6.99
286600,13.11,2.13,372,105.54,6.97
286700,13.15,2.13,368,105.73,7.03
286800,13.1,2.13,374,106.05,6.71
286900,13.11,2.13,372,106.61,7.02
287000,13.11,2.14,372,106.24,6.96
287100,13.12,2.13,374,104.4,6.09
287200,13.08,2.13,376,104.04,6.05
287300,13.13,2.11,376,104.16,6.04
287400,13.1,2.13,374,103.99,6.12
287500,13.11,2.12,374,104.56,6.11
287600,13.09,2.12,376,104.93,6.08
287700,13.12,2.12,368,106.25,6.04
287800,13.13,2.13,374,105.52,6.06
287900,13.11,2.12,370,103.69,6.04
288000,13.11,2.12,372,104.11,6.08
288100,13.12,2.12,372,105.3,6.1
288200,13.1,2.12,374,106.03,6.09
288300,13.1,2.11,372,105.09,6.09
288400,13.1,2.12,376,104.58,6.07
288500,13.09,2.11,372,105.6,6
288600,13.11,2.11,368,104.97,6.95
288700,13.1,2.1,372,106.33,6.03
288800,13.12,2.11,372,106.27,6.04
288900,13.11,2.11,376,105.98,6.09
289000,13.09,2.11,376,105.05,6.05
289100,13.09,2.11,372,105.73,6.1
289200,13.09,2.11,374,106.13,6.08
289300,13.07,2.11,368,105.77,6.01
289400,13.07,2.11,372,106.64,6.03
289500,13.08,2.11,374,105.78,6.02
289600,13.12,2.11,372,105.78,6.96
289700,13.13,2.11,364,106.09,6.05
289800,13.09,2.1,372,106.55,6.08
289900,13.12,2.1,376,105.58,6.69
290000,13.09,2.1,374,104.39,6.1
290100,13.11,2.11,376,105.63,6.95
290200,13.1,2.1,368,106.57,6.98
290300,13.11,2.1,370,104.57,6.03
290400,13.12,2.1,366,106.04,6.99
290500,13.13,2.1,372,104.71,6.95
290600,13.1,2.11,372,105.18,6.94
290700,13.08,2.1,370,105.94,6.95
290800,13.08,2.11,366,105.13,6.97
290900,13.11,2.11,366,105.98,6.72
291000,13.11,2.11,356,105.27,6.98
291100,13.1,2.11,370,104.8,6.97
291200,13.1,2.11,356,105.6,6.99
291300,13.1,2.11,364,106,6.96
291400,13.1,2.11,372,105.3,6.94
291500,13.11,2.1,342,105.74,6.07
291600,13.11,2.1,370,103.93,6.91
291700,13.11,2.1,374,104.87,7.01
291800,13.11,2.11,366,104.4,6.75
291900,13.1,2.11,372,104.77,6.97
292000,13.1,2.11,356,105.56,6.68
292100,13.11,2.12,368,105.65,6.95
292200,13.1,2.11,356,105.47,6.91
292300,13.12,2.11,370,104.27,6.97
292400,13.1,2.11,370,106.87,6.72
292500,13.11,2.11,362,105.93,6.99
292600,13.13,2.12,366,104.16,7.03
292700,13.12,2.12,362,105.49,7
292800,13.11,2.11,364,104.91,6.98
292900,13.11,2.11,354,105.01,6.75
293000,13.1,2.11,358,105.15,7.04
293100,13.13,2.12,344,104.48,7.06
293200,13.11,2.12,368,104.67,7
293300,13.1,2.11,360,104.79,6.97
293400,13.1,2.11,362,105.35,6.96
293500,13.09,2.11,352,105.47,6.71
293600,13.11,2.11,364,104.76,6.97
293700,13.1,2.11,326,104.2,7.01
293800,13.11,2.11,362,105.84,7.01
293900,13.12,2.11,362,106.14,7
294000,13.11,2.11,368,106.25,6.98
294100,13.12,2.11,358,105.08,7.02
294200,13.12,2.11,362,106.25,7
294300,13.1,2.11,366,106.24,6.99
294400,13.12,2.11,330,104.19,6.98
294500,13.11,2.11,348,105.81,6.99
294600,13.11,2.11,348,105.54,7.02
294700,13.09,2.11,328,105.12,6.97
294800,13.08,2.11,338,105.08,6.93
294900,13.07,2.09,328,105.07,6.73
295000,13.07,2.09,354,106.71,6.95
295100,13.09,2.08,354,106.62,7.04
295200,13.09,2.09,358,106.68,6.97
295300,13.08,2.09,352,107.92,6.95
295400,13.07,2.08,354,107.91,6.94
295500,13.07,2.09,316,106.51,6.93
295600,13.07,2.08,322,106.52,7
295700,13.09,2.08,340,107.6,6.96
295800,13.1,2.09,340,106.52,6.68
295900,13.09,2.08,328,107.21,6.99
296000,13.08,2.08,294,104.89,6.95
296100,13.08,2.08,328,108.27,6.96
296200,13.1,2.09,360,106.75,6.9
296300,13.1,2.08,328,106.9,6.92
296400,13.08,2.08,340,106.61,6.95
296500,13.09,2.08,304,106.59,6.89
296600,13.09,2.07,312,105.47,6.73
296700,13.09,2.07,318,105.16,6.97
296800,13.09,2.06,336,105.57,6.95
296900,13.08,2.06,356,108.04,6.67
297000,13.09,2.05,256,105.35,6.92
297100,13.1,2.07,334,103.9,6.93
297200,13.07,2.07,328,103.72,6.96
297300,13.07,2.07,310,103.9,6.9
297400,13.07,2.07,264,105.04,6.95
297500,13.08,2.07,346,104.18,6.94
297600,13.08,2.07,332,104.15,6.91
297700,13.08,2.07,340,104.11,6.72
297800,13.09,2.07,330,104.69,6.92
297900,13.08,2.07,338,106.22,6.94
298000,13.07,2.06,314,104.6,6.7
298100,13.07,2.08,346,105.29,6.7
298200,13.05,2.07,362,106.31,6.9
298300,13.07,2.07,364,103.31,6.98
298400,13.07,2.07,332,105.78,6.93
298500,13.08,2.07,350,106.91,6.97
298600,13.1,2.07,330,104.26,6.97
298700,13.07,2.06,350,107.71,6.9
298800,13.07,2.07,346,106.36,7.02
298900,13.09,2.07,312,104.44,6.88
299000,13.08,2.07,280,103.91,6.91
299100,13.08,2.08,350,106.31,6.92
299200,13.08,2.07,336,103.87,6.92
299300,13.07,2.06,364,108.6,6.91
299400,13.07,2.07,316,104.67,6.91
299500,13.07,2.08,306,104.89,6.88
299600,13.09,2.07,322,103.51,6.99
299700,13.08,2.07,306,104.24,6.06
299800,13.09,2.06,304,105.8,6.99
299814,13.11,2.29,268,107.23,6.1
299900,13.09,2.13,370,107.15,6.92
299960,13.1,2.29,226,109.73,6
300000,13.1,2.16,364,106.65,6.09
